0x93ee08cf,1251
x86_COMISS,1252
0xd19f509e,1253
x86_MINPS,1254
0x87ca3527,1255
0xb25efadd,1256
0xdb08c684,1257
0xb12bbc98,1258
0xbe32c535,1259
0xbf214e71,1260
0xf29d573e,1261
0xb72ee507,1262
0xdef9d808,1263
0xccde8ac2,1264
x86_PMAXSW,1265
0xde1b0131,1266
0xbb2e30f0,1267
JNO,1268
0xbbf35fb3,1269
x86_FLDPI,1270
0xe73f5ddb,1271
LODSD,1272
DEC,1273
0xf766c5b7,1274
0xfce0495e,1275
0x8e400ef3,1276
0xfa4298da,1277
x86_PUSHF,1278
0xc9b940c3,1279
0xae8b6008,1280
0xc6b2ec30,1281
0xd3d66e2e,1282
0x8188568e,1283
x86_SETP,1284
0xffffbed7,1285
0xec931654,1286
0xf892e15f,1287
0xb5a9a7c9,1288
0x8cbcc326,1289
0xf2f2c4b1,1290
0xec5b5bcd,1291
0x95bb5be2,1292
x86_CVTDQ2PS,1293
0xe6401de4,1294
0xfe870fb9,1295
0xfc039c53,1296
0x9ff8d386,1297
x86_CVTPS2PD,1298
0xc3a23d3a,1299
0xd692e4a3,1300
0xb5ecc7ad,1301
0xb728b8ce,1302
0xc7186dcf,1303
x86_UNPCKHPS,1304
0xef886cc0,1305
JNE,1306
0x9d22568c,1307
0xc9f4b57c,1308
0x87e7699a,1309
0xffe436a8,1310
x86_FSQRT,1311
0x99e66fb8,1312
x86_PADDW,1313
0x99ef6007,1314
0x858eefa3,1315
0x9bb366e0,1316
0xda7a1e29,1317
x86_SGDT,1318
x86_FEMMS,1319
x86_UNPCKLPS,1320
0xfbbbf5b1,1321
0x97b045f1,1322
0xe58d62c0,1323
0x9bb6e18d,1324
0x88a1533e,1325
0x975f39c7,1326
0xb8c61b24,1327
0xfa40ff10,1328
0x8c14d947,1329
x86_XADD,1330
0x980bdbfa,1331
0xded4eab4,1332
0x8194a6c5,1333
x86_FSCALE,1334
x86_PSUBB,1335
0xe44458ee,1336
0xeaf17c82,1337
0xcaaaadd2,1338
0xbd574806,1339
x86_CVTPD2PI,1340
0xe3dbbb59,1341
x86_FLDLG2,1342
0xfc0b55aa,1343
0xf03885d9,1344
0x857dae82,1345
x86_PCMPEQW,1346
0xfe98c943,1347
0xd63517ca,1348
0xf8a5ee5b,1349
0xed8f89eb,1350
0xbfe9e70d,1351
0xf0edbee8,1352
0x88e3ec4e,1353
0xf242c600,1354
0xcf224cb7,1355
0xc0e12012,1356
0xe6e4355e,1357
0xce53a59b,1358
JNP,1359
x86_UCOMISS,1360
0xdae94b2e,1361
0xe8c3f649,1362
0xc1311ed1,1363
x86_PADDSW,1364
x86_PSHUFLW,1365
x86_FXTRACT,1366
0xce21e801,1367
0xd372e9c5,1368
0xde31ea01,1369
0xd531f001,1370
0xc1c5f001,1371
0xce31e801,1372
0xf1c5f101,1373
0xd631e801,1374
0xa070f40e,1375
x86_PSRAD,1376
JE,1377
0xf111f1b6,1378
0xa725c712,1379
0xd1b8f40e,1380
JS,1381
0xfafa79e9,1382
0xdfdf79e9,1383
0xabab9a4b,1384
0xcece9a4b,1385
x86_BSR,1386
